id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address,geocode,lon,lat,cafe,fuel,restaurant,pub,bank,bus_station,veterinary,pharmacy,fountain,post_office,fast_food,parking,taxi,food_court,dentist,vending_machine,social_facility,parcel_locker,townhall,library,community_centre,bicycle_repair_station,police,bicycle_rental,atm,charging_station,place_of_worship,toilets,clock,ice_cream,chair,doctors,kindergarten,childcare,rental,bum,parking_entrance,nightclub,marketplace,bar,car_wash,school,biergarten,language_school,bbq,smoking_area,arts_centre,cinema,bureau_de_change,courthouse,clinic,shelter,printer,parking_space,studio,motorcycle_parking,hunting_stand,escooter_rental,coworking_space,hospital,vehicle_ramp,driving_school,theatre,waste_disposal,air_filling,mist_spraying_cooler,art_school,nursing_home,car_rental,compressed_air,dojo,public_hall,table,internet_cafe,playhouse,dog_toilet,ferry_terminal,workshop,music_school,university,public_bookcase,college,dancing_school,casino,ticket_validator,trolley_bay,money_transfer,dressing_room,water_point,gambling,lounger,weighbridge,prison,funeral_hall,fire_station,migrant_detention_centre,food,vacuum_cleaner,boat_rental,animal_boarding,vehicle_inspection,shower,social_centre,monastery,ski_rental,yes,office,grit_bin,locker,music_venue,ritual_bath,hookah_lounge,training,dormitory,sanitary_dump_station,device_charging_station,left_luggage,car_sharing,luggage_locker,karaoke_box,stripclub,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient,pagerank
2698,31802,7,Sárkeresztes,4,3,7,85,1518,kossuth utca,56,1,"kossuth utca 56, Sárkeresztes","{'x': 18.345490004097, 'y': 47.254710014562}",18.345490004097,47.254710014562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,24.0,4.8,2053.2620000000006,85.55258333333336,3.1,"{0: 0, 1: 0, 2: 0, 3: 9, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.9, 4: 0.1}",10.0,1026.6309999999999,12.0,85.55258333333332,1.1227236663943827,0.0,1.0,0.6666666666666666,0.5,0.5833333333333333,0.41204278105648595,0.0,0.11928446872408512
2699,31802,7,Sárkeresztes,4,3,7,85,1518,kölcsey utca,9,2,"kölcsey utca 9, Sárkeresztes","{'x': 18.359409998338, 'y': 47.245830016791}",18.359409998338,47.245830016791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,665.6060000000001,110.93433333333336,3.25,"{0: 0, 1: 0, 2: 0, 3: 3, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.75, 4: 0.25}",4.0,332.803,3.0,110.93433333333333,0.9999982054136894,0.0,1.0,1.3333333333333333,0.75,0.6666666666666666,0.6015008315175003,0.0,0.32456160227748454
2702,25344,7,Sárkeresztúr,4,3,6,84,2520,ady endre utca,10,2,"ady endre utca 10, Sárkeresztúr","{'x': 18.549109985376, 'y': 47.007770010739}",18.549109985376,47.007770010739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,4.0,496.308,35.45057142857143,3.0,"{0: 0, 1: 1, 2: 0, 3: 4, 4: 2}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.5714285714285714, 4: 0.2857142857142857}",6.0,248.154,7.0,35.45057142857143,1.0711453937485589,0.0,1.0,0.3333333333333333,0.42857142857142855,0.0,0.21418812790687788,0.0,0.08002171824407696
2704,25344,7,Sárkeresztúr,4,3,6,84,2520,damjanich utca,15,1,"damjanich utca 15, Sárkeresztúr","{'x': 18.554080034864, 'y': 46.994740006977}",18.554080034864,46.994740006977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,4.0,1799.052,128.50371428571427,3.142857142857143,"{0: 0, 1: 0, 2: 0, 3: 6, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8571428571428571, 4: 0.14285714285714285}",7.0,899.5259999999998,7.0,128.50371428571427,1.0000010023979917,0.0,1.0,1.0,0.6,0.4,0.4645860112018721,0.0,0.20908251827393154
2705,25344,7,Sárkeresztúr,4,3,6,84,2520,dózsa györgy út,19/A,2,"dózsa györgy út 19/A, Sárkeresztúr","{'x': 18.545829979026, 'y': 47.009380006701}",18.545829979026,47.009380006701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,4.0,1417.4859999999999,354.37149999999997,3.5,"{0: 0, 1: 0, 2: 0, 3: 1, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.5, 4: 0.5}",2.0,708.7429999999999,2.0,354.37149999999997,1.0119289127519127,0.0,1.0,4.0,1.0,0.0,0.7071067811865476,0.0,0.5
2707,25344,7,Sárkeresztúr,4,3,6,84,2520,dózsa györgy út,78,0,"dózsa györgy út 78, Sárkeresztúr","{'x': 18.551070009615, 'y': 47.003160005902}",18.551070009615,47.003160005902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,4.0,1519.454,151.9454,3.0,"{0: 0, 1: 0, 2: 0, 3: 5}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",5.0,759.7270000000001,5.0,151.9454,1.0766483771618365,0.0,1.0,1.5,0.8,0.5833333333333333,0.5573460928203134,0.0,0.2941112913345175
2708,25344,7,Sárkeresztúr,4,3,6,84,2520,hősök tere,2,2,"hősök tere 2, Sárkeresztúr","{'x': 18.543919994749, 'y': 47.006199996456}",18.543919994749,47.006199996456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,38.0,5.066666666666666,2479.472,65.24926315789475,3.1333333333333333,"{0: 0, 1: 0, 2: 0, 3: 13, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8666666666666667, 4: 0.13333333333333333}",15.0,1239.7359999999999,19.0,65.24926315789473,1.0121396171215975,0.0,1.0,0.42857142857142855,0.42424242424242425,0.11904761904761907,0.35470081907964846,0.0,0.07403943363894006
2709,25344,7,Sárkeresztúr,4,3,6,84,2520,józsef attila utca,5,1,"józsef attila utca 5, Sárkeresztúr","{'x': 18.550370036881, 'y': 46.999079988803}",18.550370036881,46.999079988803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,3.2,1496.982,187.12275,3.2,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 1}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8, 4: 0.2}",5.0,748.491,4.0,187.12275,1.0009865146535242,0.0,1.0,1.5,0.8,0.8333333333333333,0.653280511529063,0.0,0.357556987250496
2710,25344,7,Sárkeresztúr,4,3,6,84,2520,madách utca,2,0,"madách utca 2, Sárkeresztúr","{'x': 18.549669980327, 'y': 47.005420018456}",18.549669980327,47.005420018456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,18.0,4.0,1512.962,84.05344444444444,3.0,"{0: 0, 1: 1, 2: 0, 3: 6, 4: 2}","{0: 0.0, 1: 0.1111111111111111, 2: 0.0, 3: 0.6666666666666666, 4: 0.2222222222222222}",8.0,756.481,9.0,84.05344444444444,1.0017949082052842,0.0,1.0,0.5,0.4,0.05357142857142857,0.3646740211872906,0.0,0.1047931131569246
2715,25344,7,Sárkeresztúr,4,3,6,84,2520,rákóczi út,64,1,"rákóczi út 64, Sárkeresztúr","{'x': 18.535299961704, 'y': 47.013029990258}",18.535299961704,47.013029990258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,725.692,120.94866666666667,2.75,"{0: 0, 1: 1, 2: 0, 3: 2, 4: 1}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.5, 4: 0.25}",3.0,362.846,3.0,120.94866666666667,1.0348175493176637,0.0,1.0,1.3333333333333333,0.75,0.6666666666666666,0.6015008315175004,0.0,0.32456160227748454
2717,27474,5,Sárospatak,3,2,3,64,12991,deák ferenc utca,1,2,"deák ferenc utca 1, Sárospatak","{'x': 21.566599990039, 'y': 48.313289987069}",21.566599990039,48.313289987069,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,50.0,4.3478260869565215,3529.5580000000004,70.59116,2.5217391304347827,"{0: 0, 1: 6, 2: 0, 3: 16, 4: 1}","{0: 0.0, 1: 0.2608695652173913, 2: 0.0, 3: 0.6956521739130435, 4: 0.043478260869565216}",17.0,1764.7790000000002,25.0,70.59116,1.0386612678954037,0.0,1.0,0.2727272727272727,0.3492063492063492,0.5505050505050505,0.3217994553031388,0.0,0.05342245272693537
2719,27474,5,Sárospatak,3,2,3,64,12991,lavotta jános utca,3,1,"lavotta jános utca 3, Sárospatak","{'x': 21.560710026678, 'y': 48.317960006333}",21.560710026678,48.317960006333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,22.0,3.6666666666666665,1772.8879999999997,80.58581818181817,2.75,"{0: 0, 1: 3, 2: 0, 3: 6, 4: 3}","{0: 0.0, 1: 0.25, 2: 0.0, 3: 0.5, 4: 0.25}",9.0,886.444,11.0,80.58581818181818,1.0000810859638087,0.0,1.0,0.5454545454545454,0.39285714285714285,0.4727272727272727,0.3818043621496787,0.0,0.13007224945077256
2722,21306,18,Sárvár,3,2,3,179,14777,esze tamás utca,6,1,"esze tamás utca 6, Sárvár","{'x': 16.92611997804, 'y': 47.252250009799}",16.92611997804,47.252250009799,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,144.0,4.9655172413793105,4750.4320000000025,32.98911111111113,2.810344827586207,"{0: 0, 1: 12, 2: 0, 3: 33, 4: 13}","{0: 0.0, 1: 0.20689655172413793, 2: 0.0, 3: 0.5689655172413793, 4: 0.22413793103448276}",46.0,2375.2160000000003,72.0,32.989111111111114,1.054263252848138,0.0,1.0,0.10526315789473684,0.19655172413793104,0.2126795614577569,0.01551365742535538,0.0,0.01964822321917028
2724,21306,18,Sárvár,3,2,3,179,14777,ostffyasszonyfai út,7,0,"ostffyasszonyfai út 7, Sárvár","{'x': 16.964549998271, 'y': 47.246019992626}",16.964549998271,47.246019992626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,4.0,1150.972,95.91433333333333,3.3333333333333335,"{0: 0, 1: 0, 2: 0, 3: 4, 4: 2}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.6666666666666666, 4: 0.3333333333333333}",6.0,575.486,6.0,95.91433333333333,1.056268836239549,0.0,1.0,1.2000000000000002,0.7142857142857143,0.65,0.557678128592176,0.0,0.2374999999999999
2725,21306,18,Sárvár,3,2,3,179,14777,várkerület utca,14,2,"várkerület utca 14, Sárvár","{'x': 16.936259985406, 'y': 47.250649988302}",16.936259985406,47.250649988302,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,84.0,4.421052631578948,3149.2280000000005,37.49080952380953,2.473684210526316,"{0: 0, 1: 10, 2: 0, 3: 28}","{0: 0.0, 1: 0.2631578947368421, 2: 0.0, 3: 0.7368421052631579}",28.0,1574.6140000000003,42.0,37.49080952380953,1.0239381399038316,0.0,1.0,0.16216216216216217,0.21637426900584794,0.3018018018018016,0.3547130799016412,0.0,0.03078442812085707
2726,5120,5,Sátoraljaújhely,3,2,3,65,15783,köveshegy,9,0,"köveshegy 9, Sátoraljaújhely","{'x': 21.613799995563, 'y': 48.373730004939}",21.613799995563,48.373730004939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,562.348,93.72466666666666,3.0,"{0: 0, 1: 0, 2: 0, 3: 4}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 1.0}",4.0,281.17400000000004,3.0,93.72466666666668,1.1549905891557257,0.0,1.0,1.3333333333333333,0.75,0.6666666666666666,0.6015008315175004,0.0,0.32456160227748454
2728,5120,5,Sátoraljaújhely,3,2,3,65,15783,martinovics utca,8,1,"martinovics utca 8, Sátoraljaújhely","{'x': 21.651759958664, 'y': 48.391299982737}",21.651759958664,48.391299982737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,246.0,5.857142857142857,9488.559999999992,38.57138211382111,3.3214285714285716,"{0: 0, 1: 2, 2: 0, 3: 51, 4: 31}","{0: 0.0, 1: 0.023809523809523808, 2: 0.0, 3: 0.6071428571428571, 4: 0.36904761904761907}",82.0,4744.279999999999,123.0,38.57138211382113,1.0262167969510387,0.0,1.0,0.07228915662650603,0.1762208067940552,0.06013166519704867,0.15363258120256762,0.0,0.011249315659426365
2729,5120,5,Sátoraljaújhely,3,2,3,65,15783,martinovics utca,21,1,"martinovics utca 21, Sátoraljaújhely","{'x': 21.651809998626, 'y': 48.391390004378}",21.651809998626,48.391390004378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,244.0,5.879518072289157,9119.413999999993,37.37464754098358,3.3493975903614457,"{0: 0, 1: 1, 2: 0, 3: 51, 4: 31}","{0: 0.0, 1: 0.012048192771084338, 2: 0.0, 3: 0.6144578313253012, 4: 0.37349397590361444}",82.0,4559.7069999999985,122.0,37.374647540983595,1.011421868035261,0.0,1.0,0.07317073170731708,0.1782608695652174,0.06063892989141407,0.15373581581795656,0.0,0.011384612000969954
2731,5519,2,Siklós,3,2,3,31,9574,aradi utca,22,1,"aradi utca 22, Siklós","{'x': 18.282839971726, 'y': 45.86120000382}",18.282839971726,45.86120000382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,16.0,4.571428571428571,2463.726,153.982875,3.142857142857143,"{0: 0, 1: 1, 2: 0, 3: 3, 4: 3}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.42857142857142855, 4: 0.42857142857142855}",6.0,1231.863,8.0,153.982875,1.0573210861502553,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5044569871046001,0.3333333333333333,0.17713255486740628
2733,5519,2,Siklós,3,2,3,31,9574,béke tér,5,2,"béke tér 5, Siklós","{'x': 18.295660008814, 'y': 45.858909984054}",18.295660008814,45.858909984054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,68.0,4.533333333333333,4074.2060000000006,59.91479411764707,2.433333333333333,"{0: 0, 1: 9, 2: 0, 3: 20, 4: 1}","{0: 0.0, 1: 0.3, 2: 0.0, 3: 0.6666666666666666, 4: 0.03333333333333333}",21.0,2037.1030000000005,34.0,59.91479411764708,1.033313749829804,0.0,1.0,0.06896551724137931,0.21641791044776118,0.0,0.11845130585807945,0.0,0.01713159338769996
2734,5519,2,Siklós,3,2,3,31,9574,felszabadulás utca,31,1,"felszabadulás utca 31, Siklós","{'x': 18.297549960342, 'y': 45.85422001586}",18.297549960342,45.85422001586,1.0,,3.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,1.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,124.0,4.509090909090909,5746.871999999998,46.34574193548385,2.7454545454545456,"{0: 0, 1: 12, 2: 0, 3: 33, 4: 10}","{0: 0.0, 1: 0.21818181818181817, 2: 0.0, 3: 0.6, 4: 0.18181818181818182}",43.0,2873.436,62.0,46.34574193548387,1.0141820474924472,0.0,1.0,0.1111111111111111,0.16615384615384615,0.26125669694852066,0.2648013303092625,0.0,0.020636671888082332
2735,5519,2,Siklós,3,2,3,31,9574,felszabadulás utca,73/F,1,"felszabadulás utca 73/F, Siklós","{'x': 18.291850014726, 'y': 45.857440007784}",18.291850014726,45.857440007784,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,196.0,5.0256410256410255,8332.197999999997,42.51121428571427,2.858974358974359,"{0: 0, 1: 14, 2: 0, 3: 48, 4: 15, 5: 1}","{0: 0.0, 1: 0.1794871794871795, 2: 0.0, 3: 0.6153846153846154, 4: 0.19230769230769232, 5: 0.01282051282051282}",64.0,4166.099,98.0,42.51121428571429,1.0450638442927382,0.0,1.0,0.07792207792207792,0.19948186528497408,0.19547740366263952,0.14811376284799194,0.0,0.013079065676491785
2736,5519,2,Siklós,3,2,3,31,9574,gerencsér sebestyén utca,11,1,"gerencsér sebestyén utca 11, Siklós","{'x': 18.306659999446, 'y': 45.856420013987}",18.306659999446,45.856420013987,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,4.0,1994.014,99.7007,2.9,"{0: 0, 1: 2, 2: 0, 3: 5, 4: 3}","{0: 0.0, 1: 0.2, 2: 0.0, 3: 0.5, 4: 0.3}",8.0,997.007,10.0,99.7007,1.037509890480272,0.0,1.0,0.8888888888888888,0.5,0.4861111111111111,0.5233780301968265,0.0,0.1872347404080963
2737,5519,2,Siklós,3,2,3,31,9574,hunyadi út,3,2,"hunyadi út 3, Siklós","{'x': 18.301379987179, 'y': 45.851960003307}",18.301379987179,45.851960003307,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,56.0,4.666666666666667,3768.3979999999974,67.29282142857139,2.9166666666666665,"{0: 0, 1: 3, 2: 0, 3: 17, 4: 4}","{0: 0.0, 1: 0.125, 2: 0.0, 3: 0.7083333333333334, 4: 0.16666666666666666}",21.0,1884.1990000000005,28.0,67.29282142857144,1.0197542449263457,0.0,1.0,0.2608695652173913,0.30666666666666664,0.21772068511198941,0.2175222207966531,0.0,0.05207966190763424
2738,5519,2,Siklós,3,2,3,31,9574,józsef attila utca,79,0,"józsef attila utca 79, Siklós","{'x': 18.290839995393, 'y': 45.861569981026}",18.290839995393,45.861569981026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,24.0,4.0,1577.0000000000005,65.70833333333336,2.8333333333333335,"{0: 0, 1: 2, 2: 0, 3: 8, 4: 2}","{0: 0.0, 1: 0.16666666666666666, 2: 0.0, 3: 0.6666666666666666, 4: 0.16666666666666666}",10.0,788.4999999999999,12.0,65.70833333333333,1.0076405527902739,0.0,1.0,0.5454545454545454,0.4074074074074074,0.43636363636363634,0.5239596066066743,0.3333333333333333,0.10932550882921165
2739,5519,2,Siklós,3,2,3,31,9574,köztársaság tér,1/A,0,"köztársaság tér 1/A, Siklós","{'x': 18.289429991641, 'y': 45.859310010383}",18.289429991641,45.859310010383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,118.0,5.0212765957446805,5079.555999999999,43.0470847457627,2.8297872340425534,"{0: 0, 1: 9, 2: 0, 3: 29, 4: 8, 5: 1}","{0: 0.0, 1: 0.19148936170212766, 2: 0.0, 3: 0.6170212765957447, 4: 0.1702127659574468, 5: 0.02127659574468085}",38.0,2539.7779999999993,59.0,43.0470847457627,1.0462860083224907,0.0,1.0,0.13043478260869565,0.24731182795698925,0.12122905275079188,0.18427551994232433,0.0,0.02291474879976935
2740,5519,2,Siklós,3,2,3,31,9574,magyar utca,5,0,"magyar utca 5, Siklós","{'x': 18.299149981839, 'y': 45.850460019824}",18.299149981839,45.850460019824,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,108.0,4.595744680851064,5489.736,50.830888888888886,2.6595744680851063,"{0: 0, 1: 11, 2: 0, 3: 30, 4: 6}","{0: 0.0, 1: 0.23404255319148937, 2: 0.0, 3: 0.6382978723404256, 4: 0.1276595744680851}",36.0,2744.868000000001,54.0,50.83088888888891,1.038161784346275,0.0,1.0,0.13043478260869565,0.1796875,0.043478260869565216,0.08813075910608721,0.3333333333333333,0.027832193203577188
2742,5519,2,Siklós,3,2,3,31,9574,postaszállás,9/A,0,"postaszállás 9/A, Siklós","{'x': 18.295669983279, 'y': 45.839980000555}",18.295669983279,45.839980000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,4.0,235.12399999999997,19.593666666666664,2.6666666666666665,"{0: 0, 1: 1, 2: 0, 3: 5}","{0: 0.0, 1: 0.16666666666666666, 2: 0.0, 3: 0.8333333333333334}",5.0,117.56200000000001,6.0,19.593666666666667,1.0919803120234408,0.0,1.0,0.4,0.4166666666666667,0.0,0.2336688600413613,0.0,0.09228312551404738
2743,5519,2,Siklós,3,2,3,31,9574,rákóczi utca,30,0,"rákóczi utca 30, Siklós","{'x': 18.304940032915, 'y': 45.854830008864}",18.304940032915,45.854830008864,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2.6666666666666665,218.414,54.6035,2.6666666666666665,"{0: 0, 1: 1, 2: 0, 3: 1, 4: 1}","{0: 0.0, 1: 0.3333333333333333, 2: 0.0, 3: 0.3333333333333333, 4: 0.3333333333333333}",2.0,109.207,2.0,54.6035,0.9999972780999518,0.0,1.0,1.0,0.6666666666666666,0.0,0.5000000644180599,0.0,0.25675708783778944
2744,5519,2,Siklós,3,2,3,31,9574,sallai utca,18,1,"sallai utca 18, Siklós","{'x': 18.294700029443, 'y': 45.859080010959}",18.294700029443,45.859080010959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,60.0,4.444444444444445,3946.93,65.78216666666667,2.7037037037037037,"{0: 0, 1: 5, 2: 0, 3: 20, 4: 2}","{0: 0.0, 1: 0.18518518518518517, 2: 0.0, 3: 0.7407407407407407, 4: 0.07407407407407407}",22.0,1973.4650000000006,30.0,65.78216666666668,1.0269123175665145,0.0,1.0,0.07692307692307693,0.20155038759689922,0.0,0.14702763253759701,0.0,0.019200160962132635
2745,17631,14,Siófok,3,2,3,146,25045,babits mihály utca,77,1,"babits mihály utca 77, Siófok","{'x': 18.002700003797, 'y': 46.895460009992}",18.002700003797,46.895460009992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,14.0,3.5,1142.4280000000003,81.60200000000002,3.625,"{0: 0, 1: 0, 2: 0, 3: 3, 4: 5}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.375, 4: 0.625}",8.0,571.2139999999999,7.0,81.60199999999999,1.0000012906190519,0.0,1.0,0.5714285714285714,0.5,0.47619047619047616,0.42937719087799103,0.0,0.13618734949803396
