id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address,lon,lat,air_filling,animal_boarding,animal_breeding,animal_shelter,animal_training,archive,art_school,arts_centre,astronomical_observatory,atm,baby_hatch,baking_oven,bank,bank;arts_centre,bar,bbq,beauty,bell,bench,bicycle_parking,bicycle_rental,bicycle_repair_station,bicycle_trailer_sharing,biergarten,binoculars,bird_bath,boat_rental,boat_storage,border_control,brothel,btm,building_yard,bum,bureau_de_change,bus_station,bus_stop,cafe,cafe;pub,car_rental,car_sharing,car_wash,casino,cemetery,chair,charging_station,childcare,cinema,clinic,cloakroom,clock,college,community_centre,compressed_air,conference_centre,cooking_school,courthouse,coworking_space,crematorium,cultural_centre,culture_center,customs,dancing_school,dentist,detention_centre,device_charging_station,dive_centre,doctors,dog_toilet,dog_wash,dojo,dormitory,dressing_room,drinking_water,drinking_water;telephone,driving_school,escooter_rental,events_venue,fast_food,feeding_place,ferry_terminal,festival_grounds,fire_station,firehydrant,first_aid,fixme,food,food_court,fountain,fuel,funeral_hall,gambling,game_feeding,give_box,grave_yard,grit_bin,gym,health_facility,healthcare,hookah_lounge,hospital,hunting_blind,hunting_stand,ice_cream,ice_cream;cafe,internet_cafe,kindergarten,kindergarten Kunderbunt,kitchen,language_school,lavoir,letter_box,library,loading_dock,locker,lounger,luggage_locker,marketplace,migrant_detention_centre,mist_spraying_cooler,monastery,money_transfer,motorcycle_parking,motorcycle_rental,music_school,music_venue,nightclub,nursing_home,office,parcel_locker,parking,parking_entrance,parking_space,payment_centre,payment_terminal,pharmacy,photo_booth,piano,place_of_worship,planetarium,playhouse,police,post_box,post_depot,post_office,prep_school,printer,prison,product_pickup,pub,pub;cafe,pub;lottery,public_bath,public_bookcase,public_hall,ranger_station,reception,reception_desk,recycling,refugee_housing,rehearsal_studio,rental,restaurant,ritual_bath,sanitary_dump_station,school,shelter,shop,shower,ski_rental,ski_school,smoking_area,social_centre,social_facility,stage,stations,statue,stripclub,studio,table,taxi,telephone,theatre,ticket_validator,toilets,townhall,training,trolley_bay,university,vacuum_cleaner,vehicle_inspection,vehicle_ramp,vending_machine,vet_pharmacy,veterinary,veterinary_pharmacy,waste_basket,waste_disposal,waste_transfer_station,water_point,watering_place,weighbridge,winery,workshop,yes,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,clustering_coefficient,pagerank,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
2157,30456,5,Miskolc,2,2,2,61,167754,szeles utca,76,0,"szeles utca 76, Miskolc",20.79662998244009,48.10775997960371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,14.0,0.0,4.0,1.0,0.0,0.0,45.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,26.0,14.0,8.0,1.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,33.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005736137667304015,0.06719342198239867,0.0030170495303052194,0.0003705186409284415,0.0,0.0009818807757804699,1047,2910,5.558739255014327,167741.15799999994,57.64300962199311,2.8510028653295127,"{0: 0, 1: 185, 2: 0, 3: 655, 4: 200, 5: 7}","{0: 0.0, 1: 0.1766953199617956, 2: 0.0, 3: 0.6255969436485196, 4: 0.19102196752626552, 5: 0.0066857688634192934}",862,83870.57899999988,1455,57.643009621993045,1.0565837845896193,0.002061855670103093,1
2158,30456,5,Miskolc,2,2,2,61,167754,szent istván utca,4,1,"szent istván utca 4, Miskolc",20.76980001328968,48.10381998219705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,14.0,0.0,5.0,4.0,0.0,0.0,70.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,33.0,17.0,9.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,38.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,19.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009216589861751152,0.06776485283784839,0.09548205151138708,0.04361589818147506,0.16666666666666666,0.0014494020147940774,869,2420,5.569620253164557,158479.86999999956,65.48754958677668,2.8722669735327964,"{0: 0, 1: 154, 2: 0, 3: 520, 4: 193, 5: 2}","{0: 0.0, 1: 0.17721518987341772, 2: 0.0, 3: 0.5983889528193326, 4: 0.22209436133486765, 5: 0.0023014959723820483}",715,79239.93500000007,1210,65.48754958677692,1.0398925760307804,0.0008264462809917355,1
2159,30456,5,Miskolc,2,2,2,61,167754,szentgyörgy út,16,2,"szentgyörgy út 16, Miskolc",20.77686998098011,48.08305000331396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,13.0,0.0,5.0,4.0,0.0,0.0,66.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,28.0,20.0,9.0,1.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,41.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,20.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005357142857142857,0.06777609682299546,0.018050326764463696,2.966049319430268e-05,0.0,0.0009140494115469897,1121,3076,5.487957181088314,168098.60599999948,54.64844148244456,2.7966101694915255,"{0: 0, 1: 238, 2: 0, 3: 638, 4: 242, 5: 3}","{0: 0.0, 1: 0.21231043710972347, 2: 0.0, 3: 0.5691347011596789, 4: 0.215878679750223, 5: 0.0026761819803746653}",883,84049.303,1538,54.64844148244473,1.0674371872595152,0.002600780234070221,1
2160,30456,5,Miskolc,2,2,2,61,167754,szentgyörgy út,65,2,"szentgyörgy út 65, Miskolc",20.77991998790759,48.077040011099086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,0.0,5.0,4.0,0.0,0.0,56.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,17.0,7.0,1.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,36.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022935779816513763,0.06245523563959318,0.0,3.1048759692903736e-06,0.0,0.0005382878920168958,873,2412,5.525773195876289,146514.6859999998,60.74406550580424,2.847651775486827,"{0: 0, 1: 162, 2: 0, 3: 523, 4: 185, 5: 3}","{0: 0.0, 1: 0.18556701030927836, 2: 0.0, 3: 0.5990836197021764, 4: 0.21191294387170675, 5: 0.003436426116838488}",711,73257.34300000002,1206,60.74406550580433,1.0677490325971821,0.001658374792703151,1
2161,30456,5,Miskolc,2,2,2,61,167754,szépvölgy utca,15,0,"szépvölgy utca 15, Miskolc",20.66180002906444,48.11615998769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.09892949427833149,0.014897422997372687,0.0002778739391368676,0.0,0.0052524607663647655,269,746,5.5464684014869885,77236.2060000002,103.53378820375362,2.966542750929368,"{0: 0, 1: 25, 2: 0, 3: 207, 4: 34, 5: 2, 6: 1}","{0: 0.0, 1: 0.09293680297397769, 2: 0.0, 3: 0.7695167286245354, 4: 0.12639405204460966, 5: 0.007434944237918215, 6: 0.0037174721189591076}",244,38618.102999999974,373,103.53378820375328,1.0808799167187557,0.0,1
2162,30456,5,Miskolc,2,2,2,61,167754,szilvás utca,25,1,"szilvás utca 25, Miskolc",20.776070012141048,48.08004001997412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,5.0,4.0,0.0,0.0,60.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,26.0,19.0,9.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,39.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005385996409335727,0.06493355094427605,0.007780910000428091,2.123821567305243e-05,0.0,0.0009946652100933729,1115,3058,5.4852017937219735,173135.63999999964,56.61727926749498,2.8044843049327355,"{0: 0, 1: 230, 2: 0, 3: 647, 4: 234, 5: 4}","{0: 0.0, 1: 0.2062780269058296, 2: 0.0, 3: 0.5802690582959641, 4: 0.20986547085201793, 5: 0.003587443946188341}",885,86567.82000000005,1529,56.61727926749513,1.0673144375983512,0.001962066710268149,1
2164,30456,5,Miskolc,2,2,2,61,167754,szirmay antal utca,39,2,"szirmay antal utca 39, Miskolc",20.83401000166032,48.06826000943232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.07142857142857142,0.138442521631644,0.031351095741852034,0.2981275662746918,0.16666666666666666,0.010572601766925495,113,332,5.876106194690266,47180.88200000004,142.11109036144592,3.0442477876106193,"{0: 0, 1: 8, 2: 0, 3: 84, 4: 21}","{0: 0.0, 1: 0.07079646017699115, 2: 0.0, 3: 0.7433628318584071, 4: 0.18584070796460178}",105,23590.441000000017,166,142.1110903614459,1.0548210723857845,0.0,1
2165,30456,5,Miskolc,2,2,2,61,167754,tetemvár felsősor,218,0,"tetemvár felsősor 218, Miskolc",20.78589997290908,48.11167998617128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,13.0,0.0,4.0,1.0,0.0,0.0,39.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,28.0,14.0,8.0,1.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00713436385255648,0.0685523312683404,0.007198387973852341,2.1992638413639562e-05,0.0,0.0011855048623983539,842,2372,5.634204275534442,141910.8740000001,59.82751854974709,2.9168646080760094,"{0: 0, 1: 136, 2: 0, 3: 511, 4: 188, 5: 7}","{0: 0.0, 1: 0.16152019002375298, 2: 0.0, 3: 0.6068883610451307, 4: 0.22327790973871733, 5: 0.00831353919239905}",706,70955.43700000012,1186,59.827518549747154,1.040465432710861,0.002529510961214165,1
2167,30456,5,Miskolc,2,2,2,61,167754,tizeshonvéd utca,6,0,"tizeshonvéd utca 6, Miskolc",20.76999003103469,48.105179987896776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,14.0,0.0,5.0,3.0,0.0,0.0,69.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,33.0,15.0,9.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,37.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0024906600249066002,0.06737707669071992,0.0,0.00027372008647220546,0.0,0.0005647095419947089,804,2268,5.641791044776119,154352.08999999939,68.05647707231013,2.9166666666666665,"{0: 0, 1: 130, 2: 0, 3: 483, 4: 189, 5: 2}","{0: 0.0, 1: 0.16169154228855723, 2: 0.0, 3: 0.6007462686567164, 4: 0.23507462686567165, 5: 0.0024875621890547263}",674,77176.0450000001,1134,68.0564770723105,1.0346146541997776,0.0008818342151675485,1
2168,30456,5,Miskolc,2,2,2,61,167754,torontáli utca,8,2,"torontáli utca 8, Miskolc",20.72477997314408,48.103040004197055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.10513141426783479,0.027067161250263632,0.08363542017847661,0.3333333333333333,0.002879395997834478,337,906,5.376854599406528,94140.47000000002,103.90780353200884,2.8130563798219583,"{0: 0, 1: 56, 2: 0, 3: 232, 4: 49}","{0: 0.0, 1: 0.1661721068249258, 2: 0.0, 3: 0.6884272997032641, 4: 0.14540059347181009}",281,47070.23500000001,453,103.90780353200884,1.042289752704558,0.004415011037527594,1
2169,30456,5,Miskolc,2,2,2,61,167754,vörösmarty mihály utca,26,1,"vörösmarty mihály utca 26, Miskolc",20.78838001042064,48.10013001696214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,14.0,0.0,5.0,4.0,0.0,0.0,70.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,32.0,18.0,9.0,1.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,37.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005888125613346418,0.07048488621429065,0.052211564647556385,0.00015269186646406396,0.3333333333333333,0.000940163289876022,1020,2854,5.596078431372549,162189.33599999954,56.82877925718274,2.873529411764706,"{0: 0, 1: 191, 2: 0, 3: 585, 4: 235, 5: 9}","{0: 0.0, 1: 0.18725490196078431, 2: 0.0, 3: 0.5735294117647058, 4: 0.23039215686274508, 5: 0.008823529411764706}",829,81094.66799999996,1427,56.82877925718287,1.0504934108873245,0.002102312543798178,1
